Year,Month,Region,Class,Tension_Type,Indicator,Consumption_Gwh,T_avg,T_max,T_min,Hot_days,Cold_days,El_price,Event,Eff_intervention
2019,1,16,MECCANICA,3,12.00,22.98,6,10,2,0,22,67.65,0,0
2019,5,6,ALTRI,3,7.69,22.86,14,19,10,5,2,50.68,0,0
2019,8,10,ALTRI,2,11.29,22.85,26,31,20,31,0,46.75,0,0
2019,3,6,ALTRI,3,7.63,22.68,12,18,7,8,5,52.83,0,0
2019,10,14,MEZZI DI TRASPORTO,3,23.79,22.64,17,22,13,18,0,52.38,0,0
2019,10,14,ALTRI,3,7.60,22.59,17,22,13,18,0,52.38,0,0
2019,9,14,MEZZI DI TRASPORTO,3,23.62,22.48,21,26,16,25,0,52.11,0,0
2019,12,13,ALTRI,3,7.56,22.47,9,13,5,0,14,48.58,0,0
2019,6,14,MEZZI DI TRASPORTO,3,23.52,22.39,24,30,18,28,0,48.15,0,0
2019,9,16,SIDERURGIA,3,1.80,22.32,21,26,16,25,0,52.11,0,0
2019,12,5,MEZZI DI TRASPORTO,3,23.43,22.30,9,13,5,0,14,48.58,0,0
2019,3,9,SIDERURGIA,3,1.76,21.90,12,18,7,8,5,52.83,0,0
2019,4,6,ALTRI,3,7.37,21.90,15,20,10,12,1,52.24,0,0
2019,6,14,ALTRI,3,7.36,21.87,24,30,18,28,0,48.15,0,0
2019,7,16,SIDERURGIA,3,1.75,21.79,26,32,19,31,0,51.95,0,0
2019,3,16,SIDERURGIA,3,1.75,21.74,12,18,7,8,5,52.83,0,0
2019,10,20,SIDERURGIA,3,1.75,21.73,17,22,13,18,0,52.38,0,0
2019,10,21,CHIMICA,3,7.84,21.73,17,22,13,18,0,52.38,0,0
2019,11,14,ALTRI,3,7.31,21.71,12,16,9,1,4,53.74,0,0
2019,12,13,SIDERURGIA,3,1.71,21.27,9,13,5,0,14,48.58,0,0
2019,10,16,ALTRI,3,7.15,21.24,17,22,13,18,0,52.38,0,0
2019,7,9,SIDERURGIA,3,1.70,21.08,26,32,19,31,0,51.95,0,0
2019,6,16,CHIMICA,3,7.60,21.07,24,30,18,28,0,48.15,0,0
2019,11,14,MEZZI DI TRASPORTO,3,22.08,21.02,12,16,9,1,4,53.74,0,0
2019,4,21,CHIMICA,3,7.58,21.01,15,20,10,12,1,52.24,0,0
2019,6,21,CHIMICA,3,7.57,20.99,24,30,18,28,0,48.15,0,0
2019,2,16,MECCANICA,3,10.95,20.97,9,14,4,0,15,59.41,0,0
2019,11,21,CHIMICA,3,7.52,20.86,12,16,9,1,4,53.74,0,0
2019,5,9,SIDERURGIA,3,1.68,20.85,14,19,10,5,2,50.68,0,0
2019,11,20,SIDERURGIA,3,1.67,20.78,12,16,9,1,4,53.74,0,0
2019,5,21,METALLI NON FERROSI,2,29.01,20.71,14,19,10,5,2,50.68,0,0
2019,10,11,ALTRI,3,6.96,20.68,17,22,13,18,0,52.38,0,0
2019,12,10,CEMENTO CALCE E GESSO,3,14.18,20.67,9,13,5,0,14,48.58,0,0
2019,7,19,ALTRI,3,6.95,20.65,26,32,19,31,0,51.95,0,0
2019,3,11,ALTRI,3,6.94,20.61,12,18,7,8,5,52.83,0,0
2019,11,13,SIDERURGIA,3,1.65,20.51,12,16,9,1,4,53.74,0,0
2019,7,11,ALTRI,3,6.89,20.46,26,32,19,31,0,51.95,0,0
2019,9,21,CHIMICA,3,7.35,20.39,21,26,16,25,0,52.11,0,0
2019,4,9,SIDERURGIA,3,1.63,20.27,15,20,10,12,1,52.24,0,0
2019,7,21,METALLI NON FERROSI,2,28.38,20.27,26,32,19,31,0,51.95,0,0
2019,8,6,ALTRI,3,6.82,20.26,26,31,20,31,0,46.75,0,0
2019,2,6,ALTRI,3,6.82,20.26,9,14,4,0,15,59.41,0,0
2019,8,14,MEZZI DI TRASPORTO,3,21.25,20.23,26,31,20,31,0,46.75,0,0
2019,12,14,ALTRI,3,6.79,20.17,9,13,5,0,14,48.58,0,0
2019,9,20,SIDERURGIA,3,1.61,20.03,21,26,16,25,0,52.11,0,0
2019,12,10,METALLI NON FERROSI,2,28.03,20.02,9,13,5,0,14,48.58,0,0
2019,4,13,SIDERURGIA,3,1.61,20.02,15,20,10,12,1,52.24,0,0
2019,2,21,CHIMICA,3,7.22,20.01,9,14,4,0,15,59.41,0,0
2019,6,11,ALTRI,3,6.73,19.99,24,30,18,28,0,48.15,0,0
2019,9,11,ALTRI,3,6.73,19.99,21,26,16,25,0,52.11,0,0
2019,2,16,SIDERURGIA,3,1.61,19.97,9,14,4,0,15,59.41,0,0
2019,9,9,SIDERURGIA,3,1.61,19.96,21,26,16,25,0,52.11,0,0
2019,4,11,ALTRI,3,6.71,19.95,15,20,10,12,1,52.24,0,0
2019,11,6,ALTRI,3,6.71,19.93,12,16,9,1,4,53.74,0,0
2019,2,14,ALTRI,3,6.70,19.90,9,14,4,0,15,59.41,0,0
2019,8,11,ALTRI,3,6.69,19.89,26,31,20,31,0,46.75,0,0
2019,8,13,MECCANICA,3,10.38,19.89,26,31,20,31,0,46.75,0,0
2019,6,9,SIDERURGIA,3,1.60,19.85,24,30,18,28,0,48.15,0,0
2019,5,14,MEZZI DI TRASPORTO,3,20.81,19.81,14,19,10,5,2,50.68,0,0
2019,5,14,ALTRI,3,6.63,19.70,14,19,10,5,2,50.68,0,0
2019,3,14,ALTRI,3,6.60,19.62,12,18,7,8,5,52.83,0,0
2019,10,9,SIDERURGIA,3,1.58,19.60,17,22,13,18,0,52.38,0,0
2019,4,14,ALTRI,3,6.59,19.57,15,20,10,12,1,52.24,0,0
2019,5,19,ALTRI,3,6.58,19.55,14,19,10,5,2,50.68,0,0
2019,1,6,ALTRI,3,6.57,19.51,6,10,2,0,22,67.65,0,0
2019,3,19,ALTRI,3,6.55,19.46,12,18,7,8,5,52.83,0,0
2019,3,21,METALLI NON FERROSI,3,8.90,19.45,12,18,7,8,5,52.83,0,0
2019,6,19,ALTRI,3,6.54,19.42,24,30,18,28,0,48.15,0,0
2019,5,21,METALLI NON FERROSI,3,8.88,19.41,14,19,10,5,2,50.68,0,0
2019,10,21,METALLI NON FERROSI,2,27.08,19.34,17,22,13,18,0,52.38,0,0
2019,5,11,ALTRI,3,6.50,19.31,14,19,10,5,2,50.68,0,0
2019,10,8,ALTRI,2,9.52,19.27,17,22,13,18,0,52.38,0,0
2019,11,11,ALTRI,3,6.46,19.19,12,16,9,1,4,53.74,0,0
2019,3,14,MEZZI DI TRASPORTO,3,20.14,19.17,12,18,7,8,5,52.83,0,0
2019,3,21,METALLI NON FERROSI,2,26.79,19.13,12,18,7,8,5,52.83,0,0
2019,8,5,MEZZI DI TRASPORTO,3,20.08,19.11,26,31,20,31,0,46.75,0,0
2019,10,21,MECCANICA,3,9.98,19.11,17,22,13,18,0,52.38,0,0
2019,9,8,ALTRI,2,9.43,19.08,21,26,16,25,0,52.11,0,0
2019,6,21,METALLI NON FERROSI,2,26.53,18.95,24,30,18,28,0,48.15,0,0
2019,4,16,SIDERURGIA,3,1.52,18.95,15,20,10,12,1,52.24,0,0
2019,2,9,SIDERURGIA,3,1.52,18.94,9,14,4,0,15,59.41,0,0
2019,2,21,METALLI NON FERROSI,2,26.53,18.94,9,14,4,0,15,59.41,0,0
2019,3,18,SIDERURGIA,3,1.52,18.94,12,18,7,8,5,52.83,0,0
2019,1,14,MEZZI DI TRASPORTO,3,19.84,18.88,6,10,2,0,22,67.65,0,0
2019,1,19,ALTRI,3,6.32,18.79,6,10,2,0,22,67.65,0,0
2019,11,9,SIDERURGIA,3,1.51,18.78,12,16,9,1,4,53.74,0,0
2019,10,19,ALTRI,3,6.32,18.78,17,22,13,18,0,52.38,0,0
2019,7,8,CEMENTO CALCE E GESSO,3,12.86,18.75,26,32,19,31,0,51.95,0,0
2019,4,19,ALTRI,3,6.31,18.74,15,20,10,12,1,52.24,0,0
2019,5,8,ALTRI,2,9.25,18.72,14,19,10,5,2,50.68,0,0
2019,10,10,CHIMICA,2,34.39,18.70,17,22,13,18,0,52.38,0,0
2019,1,21,METALLI NON FERROSI,2,26.18,18.70,6,10,2,0,22,67.65,0,0
2019,7,13,MEZZI DI TRASPORTO,3,19.62,18.67,26,32,19,31,0,51.95,0,0
2019,1,16,SIDERURGIA,3,1.49,18.52,6,10,2,0,22,67.65,0,0
2019,2,16,ALTRI,3,6.23,18.52,9,14,4,0,15,59.41,0,0
2019,1,10,CHIMICA,2,33.92,18.44,6,10,2,0,22,67.65,0,0
2019,3,8,CEMENTO CALCE E GESSO,3,12.62,18.40,12,18,7,8,5,52.83,0,0
2019,9,21,METALLI NON FERROSI,2,25.67,18.33,21,26,16,25,0,52.11,0,0
2019,5,18,SIDERURGIA,3,1.47,18.28,14,19,10,5,2,50.68,0,0
2019,1,10,CEMENTO CALCE E GESSO,3,12.52,18.25,6,10,2,0,22,67.65,0,0
2019,12,14,MEZZI DI TRASPORTO,3,19.14,18.22,9,13,5,0,14,48.58,0,0
2019,6,10,CHIMICA,2,33.49,18.21,24,30,18,28,0,48.15,0,0
2019,4,14,MEZZI DI TRASPORTO,3,19.11,18.19,15,20,10,12,1,52.24,0,0
2019,9,21,METALLI NON FERROSI,3,8.30,18.14,21,26,16,25,0,52.11,0,0
2019,9,10,CHIMICA,2,33.10,18.00,21,26,16,25,0,52.11,0,0
2019,2,21,METALLI NON FERROSI,3,8.23,18.00,9,14,4,0,15,59.41,0,0
2019,5,13,MEZZI DI TRASPORTO,3,18.88,17.97,14,19,10,5,2,50.68,0,0
2019,2,19,ALTRI,3,6.05,17.97,9,14,4,0,15,59.41,0,0
2019,1,13,MEZZI DI TRASPORTO,3,18.88,17.97,6,10,2,0,22,67.65,0,0
2019,11,8,ALTRI,2,8.87,17.96,12,16,9,1,4,53.74,0,0
2019,7,10,CHIMICA,2,33.01,17.95,26,32,19,31,0,51.95,0,0
2019,6,16,CEMENTO CALCE E GESSO,3,12.30,17.93,24,30,18,28,0,48.15,0,0
2019,6,8,ALTRI,3,6.03,17.92,24,30,18,28,0,48.15,0,0
2019,3,6,MECCANICA,2,40.05,17.91,12,18,7,8,5,52.83,0,0
2019,11,19,ALTRI,3,6.02,17.88,12,16,9,1,4,53.74,0,0
2019,5,10,CHIMICA,2,32.87,17.87,14,19,10,5,2,50.68,0,0
2019,9,19,ALTRI,3,6.01,17.86,21,26,16,25,0,52.11,0,0
2019,1,13,CHIMICA,3,6.41,17.78,6,10,2,0,22,67.65,0,0
2019,2,14,MEZZI DI TRASPORTO,3,18.65,17.75,9,14,4,0,15,59.41,0,0
2019,7,21,METALLI NON FERROSI,3,8.10,17.71,26,32,19,31,0,51.95,0,0
2019,9,16,CEMENTO CALCE E GESSO,3,12.10,17.64,21,26,16,25,0,52.11,0,0
2019,6,21,METALLI NON FERROSI,3,8.04,17.58,24,30,18,28,0,48.15,0,0
2019,1,9,SIDERURGIA,3,1.41,17.55,6,10,2,0,22,67.65,0,0
2019,8,8,ALTRI,2,8.66,17.54,26,31,20,31,0,46.75,0,0
2019,5,6,MECCANICA,2,39.23,17.54,14,19,10,5,2,50.68,0,0
2019,7,8,ALTRI,2,8.66,17.53,26,32,19,31,0,51.95,0,0
2019,10,21,METALLI NON FERROSI,3,8.01,17.51,17,22,13,18,0,52.38,0,0
2019,12,8,ALTRI,2,8.64,17.50,9,13,5,0,14,48.58,0,0
2019,1,21,MECCANICA,3,9.12,17.46,6,10,2,0,22,67.65,0,0
2019,6,8,ALTRI,2,8.62,17.45,24,30,18,28,0,48.15,0,0
2019,3,13,MEZZI DI TRASPORTO,3,18.29,17.41,12,18,7,8,5,52.83,0,0
2019,9,21,MECCANICA,3,9.04,17.32,21,26,16,25,0,52.11,0,0
2019,11,10,CHIMICA,2,31.82,17.30,12,16,9,1,4,53.74,0,0
2019,12,11,ALTRI,3,5.82,17.29,9,13,5,0,14,48.58,0,0
2019,7,8,ALTRI,3,5.82,17.28,26,32,19,31,0,51.95,0,0
2019,9,10,CEMENTO CALCE E GESSO,3,11.79,17.19,21,26,16,25,0,52.11,0,0
2019,6,13,MEZZI DI TRASPORTO,3,18.06,17.19,24,30,18,28,0,48.15,0,0
2019,1,21,METALLI NON FERROSI,3,7.84,17.14,6,10,2,0,22,67.65,0,0
2019,7,21,MECCANICA,3,8.93,17.11,26,32,19,31,0,51.95,0,0
2019,10,8,ALTRI,3,5.73,17.03,17,22,13,18,0,52.38,0,0
2019,3,21,CERAMICHE E VETRARIE,3,23.33,16.93,12,18,7,8,5,52.83,0,0
2019,3,16,CEMENTO CALCE E GESSO,3,11.58,16.88,12,18,7,8,5,52.83,0,0
2019,2,8,CEMENTO CALCE E GESSO,3,11.53,16.82,9,14,4,0,15,59.41,0,0
2019,10,21,CERAMICHE E VETRARIE,3,23.17,16.82,17,22,13,18,0,52.38,0,0
2019,8,10,CEMENTO CALCE E GESSO,3,11.53,16.81,26,31,20,31,0,46.75,0,0
2019,4,21,METALLI NON FERROSI,2,23.54,16.81,15,20,10,12,1,52.24,0,0
2019,1,6,MECCANICA,2,37.43,16.73,6,10,2,0,22,67.65,0,0
2019,7,6,MECCANICA,2,37.37,16.71,26,32,19,31,0,51.95,0,0
2019,5,21,MECCANICA,3,8.69,16.65,14,19,10,5,2,50.68,0,0
2019,11,21,MECCANICA,3,8.68,16.62,12,16,9,1,4,53.74,0,0
2019,10,6,MECCANICA,2,37.14,16.61,17,22,13,18,0,52.38,0,0
2019,9,6,MECCANICA,2,37.12,16.60,21,26,16,25,0,52.11,0,0
2019,2,13,MEZZI DI TRASPORTO,3,17.43,16.59,9,14,4,0,15,59.41,0,0
2019,6,21,CERAMICHE E VETRARIE,3,22.84,16.58,24,30,18,28,0,48.15,0,0
2019,5,21,CERAMICHE E VETRARIE,3,22.72,16.49,14,19,10,5,2,50.68,0,0
2019,7,21,CERAMICHE E VETRARIE,3,22.60,16.40,26,32,19,31,0,51.95,0,0
2019,9,8,ALTRI,3,5.52,16.39,21,26,16,25,0,52.11,0,0
2019,11,8,CEMENTO CALCE E GESSO,3,11.23,16.38,12,16,9,1,4,53.74,0,0
2019,1,18,SIDERURGIA,3,1.32,16.37,6,10,2,0,22,67.65,0,0
2019,1,8,ALTRI,3,5.51,16.36,6,10,2,0,22,67.65,0,0
2019,2,6,MECCANICA,2,36.55,16.34,9,14,4,0,15,59.41,0,0
2019,12,21,CHIMICA,3,5.88,16.31,9,13,5,0,14,48.58,0,0
2019,11,21,METALLI NON FERROSI,2,22.81,16.29,12,16,9,1,4,53.74,0,0
2019,10,8,CEMENTO CALCE E GESSO,3,11.16,16.28,17,22,13,18,0,52.38,0,0
2019,2,21,MECCANICA,3,8.49,16.26,9,14,4,0,15,59.41,0,0
2019,3,21,MECCANICA,3,8.47,16.23,12,18,7,8,5,52.83,0,0
2019,4,6,MECCANICA,2,36.19,16.18,15,20,10,12,1,52.24,0,0
2019,1,21,CERAMICHE E VETRARIE,3,22.13,16.06,6,10,2,0,22,67.65,0,0
2019,3,8,ALTRI,2,7.92,16.03,12,18,7,8,5,52.83,0,0
2019,5,8,ALTRI,3,5.39,16.02,14,19,10,5,2,50.68,0,0
2019,4,21,METALLI NON FERROSI,3,7.27,15.89,15,20,10,12,1,52.24,0,0
2019,12,19,ALTRI,3,5.35,15.89,9,13,5,0,14,48.58,0,0
2019,6,21,MECCANICA,3,8.29,15.87,24,30,18,28,0,48.15,0,0
2019,2,11,ALTRI,3,5.33,15.84,9,14,4,0,15,59.41,0,0
2019,2,18,SIDERURGIA,3,1.27,15.83,9,14,4,0,15,59.41,0,0
2019,10,13,MEZZI DI TRASPORTO,3,16.63,15.83,17,22,13,18,0,52.38,0,0
2019,12,21,CERAMICHE E VETRARIE,3,21.78,15.81,9,13,5,0,14,48.58,0,0
2019,6,6,MECCANICA,2,35.29,15.78,24,30,18,28,0,48.15,0,0
2019,4,10,CHIMICA,2,28.97,15.75,15,20,10,12,1,52.24,0,0
2019,12,10,CHIMICA,2,28.95,15.74,9,13,5,0,14,48.58,0,0
2019,11,21,METALLI NON FERROSI,3,7.19,15.71,12,16,9,1,4,53.74,0,0
2019,9,13,MEZZI DI TRASPORTO,3,16.46,15.67,21,26,16,25,0,52.11,0,0
2019,5,6,CEMENTO CALCE E GESSO,3,10.75,15.67,14,19,10,5,2,50.68,0,0
2019,4,21,CERAMICHE E VETRARIE,3,21.59,15.67,15,20,10,12,1,52.24,0,0
2019,11,8,ALTRI,3,5.27,15.66,12,16,9,1,4,53.74,0,0
2019,11,21,CERAMICHE E VETRARIE,3,21.55,15.64,12,16,9,1,4,53.74,0,0
2019,4,13,MEZZI DI TRASPORTO,3,16.43,15.64,15,20,10,12,1,52.24,0,0
2019,3,8,ALTRI,3,5.26,15.64,12,18,7,8,5,52.83,0,0
2019,10,16,CEMENTO CALCE E GESSO,3,10.71,15.61,17,22,13,18,0,52.38,0,0
2019,4,8,ALTRI,2,7.70,15.59,15,20,10,12,1,52.24,0,0
2019,6,8,CEMENTO CALCE E GESSO,3,10.58,15.43,24,30,18,28,0,48.15,0,0
2019,12,20,SIDERURGIA,3,1.24,15.36,9,13,5,0,14,48.58,0,0
2019,7,20,SIDERURGIA,3,1.23,15.30,26,32,19,31,0,51.95,0,0
2019,9,21,CERAMICHE E VETRARIE,3,20.92,15.18,21,26,16,25,0,52.11,0,0
2019,4,8,ALTRI,3,5.09,15.13,15,20,10,12,1,52.24,0,0
2019,5,8,CEMENTO CALCE E GESSO,3,10.36,15.11,14,19,10,5,2,50.68,0,0
2019,12,16,SIDERURGIA,3,1.21,15.08,9,13,5,0,14,48.58,0,0
2019,2,8,ALTRI,3,5.06,15.04,9,14,4,0,15,59.41,0,0
2019,4,6,CEMENTO CALCE E GESSO,3,10.31,15.03,15,20,10,12,1,52.24,0,0
2019,11,13,MEZZI DI TRASPORTO,3,15.76,15.00,12,16,9,1,4,53.74,0,0
2019,2,21,CERAMICHE E VETRARIE,3,20.64,14.98,9,14,4,0,15,59.41,0,0
2019,7,1,MEZZI DI TRASPORTO,3,15.72,14.96,26,32,19,31,0,51.95,0,0
2019,3,19,CEMENTO CALCE E GESSO,3,10.21,14.89,12,18,7,8,5,52.83,0,0
2019,7,14,CEMENTO CALCE E GESSO,3,10.19,14.86,26,32,19,31,0,51.95,0,0
2019,4,18,SIDERURGIA,3,1.19,14.82,15,20,10,12,1,52.24,0,0
2019,7,19,CEMENTO CALCE E GESSO,3,10.07,14.68,26,32,19,31,0,51.95,0,0
2019,7,5,CHIMICA,3,5.29,14.67,26,32,19,31,0,51.95,0,0
2019,6,18,SIDERURGIA,3,1.18,14.65,24,30,18,28,0,48.15,0,0
2019,12,9,SIDERURGIA,3,1.18,14.63,9,13,5,0,14,48.58,0,0
2019,8,21,CERAMICHE E VETRARIE,3,20.14,14.62,26,31,20,31,0,46.75,0,0
2019,7,10,CERAMICHE E VETRARIE,3,20.03,14.54,26,32,19,31,0,51.95,0,0
2019,7,18,SIDERURGIA,3,1.17,14.49,26,32,19,31,0,51.95,0,0
2019,8,10,CERAMICHE E VETRARIE,3,19.94,14.47,26,31,20,31,0,46.75,0,0
2019,11,6,CEMENTO CALCE E GESSO,3,9.92,14.47,12,16,9,1,4,53.74,0,0
2019,6,19,CEMENTO CALCE E GESSO,3,9.80,14.29,24,30,18,28,0,48.15,0,0
2019,10,6,CEMENTO CALCE E GESSO,3,9.79,14.27,17,22,13,18,0,52.38,0,0
2019,12,8,ALTRI,3,4.80,14.26,9,13,5,0,14,48.58,0,0
2019,6,14,SIDERURGIA,3,1.15,14.25,24,30,18,28,0,48.15,0,0
2019,10,5,CHIMICA,3,5.13,14.21,17,22,13,18,0,52.38,0,0
2019,4,21,MECCANICA,3,7.41,14.19,15,20,10,12,1,52.24,0,0
2019,7,6,CEMENTO CALCE E GESSO,3,9.64,14.06,26,32,19,31,0,51.95,0,0
2019,3,5,CHIMICA,3,5.06,14.03,12,18,7,8,5,52.83,0,0
2019,6,5,CHIMICA,3,5.05,13.99,24,30,18,28,0,48.15,0,0
2019,10,10,CERAMICHE E VETRARIE,3,19.21,13.94,17,22,13,18,0,52.38,0,0
2019,8,8,ALTRI,3,4.68,13.92,26,31,20,31,0,46.75,0,0
2019,5,16,CEMENTO CALCE E GESSO,3,9.50,13.85,14,19,10,5,2,50.68,0,0
2019,8,9,ALTRI,3,4.63,13.77,26,31,20,31,0,46.75,0,0
2019,7,16,CEMENTO CALCE E GESSO,3,9.44,13.76,26,32,19,31,0,51.95,0,0
2019,3,6,CEMENTO CALCE E GESSO,3,9.43,13.75,12,18,7,8,5,52.83,0,0
2019,6,10,CERAMICHE E VETRARIE,3,18.93,13.74,24,30,18,28,0,48.15,0,0
2019,6,1,MEZZI DI TRASPORTO,3,14.43,13.73,24,30,18,28,0,48.15,0,0
2019,9,5,CHIMICA,3,4.95,13.73,21,26,16,25,0,52.11,0,0
2019,12,9,ALTRI,3,4.62,13.72,9,13,5,0,14,48.58,0,0
2019,8,5,CHIMICA,3,4.93,13.67,26,31,20,31,0,46.75,0,0
2019,12,10,CERAMICHE E VETRARIE,3,18.79,13.64,9,13,5,0,14,48.58,0,0
2019,8,10,CHIMICA,2,25.07,13.63,26,31,20,31,0,46.75,0,0
2019,9,10,CERAMICHE E VETRARIE,3,18.64,13.53,21,26,16,25,0,52.11,0,0
2019,10,14,CEMENTO CALCE E GESSO,3,9.25,13.49,17,22,13,18,0,52.38,0,0
2019,12,6,ALTRI,3,4.54,13.48,9,13,5,0,14,48.58,0,0
2019,11,5,CHIMICA,3,4.85,13.45,12,16,9,1,4,53.74,0,0
2019,4,5,CHIMICA,3,4.84,13.42,15,20,10,12,1,52.24,0,0
2019,12,5,CHIMICA,3,4.81,13.33,9,13,5,0,14,48.58,0,0
2019,11,16,CEMENTO CALCE E GESSO,3,9.14,13.33,12,16,9,1,4,53.74,0,0
2019,4,19,CEMENTO CALCE E GESSO,3,9.13,13.32,15,20,10,12,1,52.24,0,0
2019,11,10,CERAMICHE E VETRARIE,3,18.30,13.28,12,16,9,1,4,53.74,0,0
2019,1,10,CERAMICHE E VETRARIE,3,18.13,13.16,6,10,2,0,22,67.65,0,0
2019,11,18,SIDERURGIA,3,1.06,13.15,12,16,9,1,4,53.74,0,0
2019,7,17,MECCANICA,3,6.86,13.14,26,32,19,31,0,51.95,0,0
2019,7,13,ALTRI,2,6.47,13.10,26,32,19,31,0,51.95,0,0
2019,9,18,SIDERURGIA,3,1.05,13.07,21,26,16,25,0,52.11,0,0
2019,5,13,ALTRI,2,6.45,13.05,14,19,10,5,2,50.68,0,0
2019,1,5,CHIMICA,3,4.70,13.02,6,10,2,0,22,67.65,0,0
2019,1,14,CEMENTO CALCE E GESSO,3,8.92,13.01,6,10,2,0,22,67.65,0,0
2019,5,19,CEMENTO CALCE E GESSO,3,8.89,12.96,14,19,10,5,2,50.68,0,0
2019,5,5,CHIMICA,3,4.67,12.96,14,19,10,5,2,50.68,0,0
2019,7,17,ALTRI,2,6.40,12.96,26,32,19,31,0,51.95,0,0
2019,8,20,SIDERURGIA,3,1.04,12.89,26,31,20,31,0,46.75,0,0
2019,4,16,CEMENTO CALCE E GESSO,3,8.83,12.88,15,20,10,12,1,52.24,0,0
2019,9,9,ALTRI,3,4.33,12.88,21,26,16,25,0,52.11,0,0
2019,11,6,MECCANICA,2,28.69,12.83,12,16,9,1,4,53.74,0,0
2019,10,1,MEZZI DI TRASPORTO,3,13.45,12.80,17,22,13,18,0,52.38,0,0
2019,8,9,SIDERURGIA,3,1.03,12.79,26,31,20,31,0,46.75,0,0
2019,7,9,ALTRI,3,4.30,12.77,26,32,19,31,0,51.95,0,0
2019,10,18,SIDERURGIA,3,1.02,12.73,17,22,13,18,0,52.38,0,0
2019,4,9,ALTRI,3,4.28,12.73,15,20,10,12,1,52.24,0,0
2019,11,13,CEMENTO CALCE E GESSO,3,8.71,12.70,12,16,9,1,4,53.74,0,0
2019,6,9,ALTRI,3,4.26,12.65,24,30,18,28,0,48.15,0,0
2019,8,6,CEMENTO CALCE E GESSO,3,8.64,12.60,26,31,20,31,0,46.75,0,0
2019,9,17,MECCANICA,3,6.57,12.58,21,26,16,25,0,52.11,0,0
2019,5,1,MEZZI DI TRASPORTO,3,13.22,12.58,14,19,10,5,2,50.68,0,0
2019,2,5,CHIMICA,3,4.53,12.57,9,14,4,0,15,59.41,0,0
2019,5,14,CEMENTO CALCE E GESSO,3,8.61,12.56,14,19,10,5,2,50.68,0,0
2019,7,10,ALIMENTARE,2,19.97,12.52,26,32,19,31,0,51.95,0,0
2019,2,10,CHIMICA,2,22.92,12.46,9,14,4,0,15,59.41,0,0
2019,12,21,METALLI NON FERROSI,3,5.70,12.45,9,13,5,0,14,48.58,0,0
2019,1,9,ALTRI,3,4.17,12.40,6,10,2,0,22,67.65,0,0
2019,10,21,CEMENTO CALCE E GESSO,3,8.45,12.32,17,22,13,18,0,52.38,0,0
2019,11,14,CEMENTO CALCE E GESSO,3,8.44,12.31,12,16,9,1,4,53.74,0,0
2019,3,10,MECCANICA,2,27.46,12.28,12,18,7,8,5,52.83,0,0
2019,11,12,CEMENTO CALCE E GESSO,3,8.41,12.26,12,16,9,1,4,53.74,0,0
2019,4,13,CARTARIA,3,42.45,12.25,15,20,10,12,1,52.24,0,0
2019,6,17,MECCANICA,3,6.39,12.23,24,30,18,28,0,48.15,0,0
2019,12,8,CEMENTO CALCE E GESSO,3,8.37,12.20,9,13,5,0,14,48.58,0,0
2019,3,9,ALTRI,3,4.10,12.19,12,18,7,8,5,52.83,0,0
2019,7,12,CEMENTO CALCE E GESSO,3,8.34,12.16,26,32,19,31,0,51.95,0,0
2019,5,10,MECCANICA,2,27.20,12.16,14,19,10,5,2,50.68,0,0
2019,7,10,MECCANICA,2,27.21,12.16,26,32,19,31,0,51.95,0,0
2019,2,8,ALTRI,2,6.00,12.15,9,14,4,0,15,59.41,0,0
2019,10,11,SIDERURGIA,3,0.98,12.13,17,22,13,18,0,52.38,0,0
2019,2,6,CEMENTO CALCE E GESSO,3,8.30,12.10,9,14,4,0,15,59.41,0,0
2019,1,1,MEZZI DI TRASPORTO,3,12.71,12.10,6,10,2,0,22,67.65,0,0
2019,12,13,MEZZI DI TRASPORTO,3,12.67,12.06,9,13,5,0,14,48.58,0,0
2019,3,13,ALTRI,2,5.92,11.98,12,18,7,8,5,52.83,0,0
2019,6,13,ALTRI,2,5.91,11.97,24,30,18,28,0,48.15,0,0
2019,11,19,CEMENTO CALCE E GESSO,3,8.20,11.96,12,16,9,1,4,53.74,0,0
2019,7,21,CEMENTO CALCE E GESSO,3,8.20,11.95,26,32,19,31,0,51.95,0,0
2019,7,17,CHIMICA,3,4.31,11.94,26,32,19,31,0,51.95,0,0
2019,3,17,MECCANICA,3,6.22,11.91,12,18,7,8,5,52.83,0,0
2019,12,12,CEMENTO CALCE E GESSO,3,8.16,11.90,9,13,5,0,14,48.58,0,0
2019,3,1,MEZZI DI TRASPORTO,3,12.47,11.87,12,18,7,8,5,52.83,0,0
2019,9,1,MEZZI DI TRASPORTO,3,12.42,11.82,21,26,16,25,0,52.11,0,0
2019,5,21,CEMENTO CALCE E GESSO,3,8.11,11.82,14,19,10,5,2,50.68,0,0
2019,3,17,ALTRI,2,5.82,11.78,12,18,7,8,5,52.83,0,0
2019,2,1,MEZZI DI TRASPORTO,3,12.33,11.74,9,14,4,0,15,59.41,0,0
2019,7,13,METALLI NON FERROSI,3,5.37,11.74,26,32,19,31,0,51.95,0,0
2019,10,17,ALTRI,2,5.78,11.71,17,22,13,18,0,52.38,0,0
2019,12,21,METALLI NON FERROSI,2,16.39,11.70,9,13,5,0,14,48.58,0,0
2019,10,13,ALTRI,2,5.78,11.69,17,22,13,18,0,52.38,0,0
2019,10,5,ALTRI,3,3.92,11.64,17,22,13,18,0,52.38,0,0
2019,8,16,ALTRI,3,3.90,11.59,26,31,20,31,0,46.75,0,0
