Year,Month,Region,Class,Tension_Type,Indicator,Consumption_Gwh,T_avg,T_max,T_min,Hot_days,Cold_days,El_price,Event,Eff_intervention
2019,1,7,Sanità e assistenza sociale,1,0.04,2.46,6,10,2,0,22,67.65,0,0
2019,8,2,Trasporto e magazzinaggio,1,0.04,2.45,26,31,20,31,0,46.75,0,0
2019,4,7,Istruzione,1,0.04,2.45,15,20,10,12,1,52.24,0,0
2019,10,20,Altri servizi,1,0.04,2.45,17,22,13,18,0,52.38,0,0
2019,8,4,Finanza e assicurazione,1,0.04,2.45,26,31,20,31,0,46.75,0,0
2019,11,18,Immobiliare,1,0.04,2.44,12,16,9,1,4,53.74,0,0
2019,5,19,Trasporto e magazzinaggio,1,0.04,2.44,14,19,10,5,2,50.68,0,0
2019,1,12,Altri servizi,1,0.04,2.43,6,10,2,0,22,67.65,0,0
2019,5,2,Informazione e comunicazione,1,0.04,2.42,14,19,10,5,2,50.68,0,0
2019,9,20,Altri servizi,1,0.04,2.42,21,26,16,25,0,52.11,0,0
2019,12,19,Sanità e assistenza sociale,1,0.04,2.42,9,13,5,0,14,48.58,0,0
2019,5,7,Istruzione,1,0.04,2.42,14,19,10,5,2,50.68,0,0
2019,2,18,Immobiliare,1,0.04,2.41,9,14,4,0,15,59.41,0,0
2019,12,1,Finanza e assicurazione,1,0.04,2.41,9,13,5,0,14,48.58,0,0
2019,3,1,Finanza e assicurazione,1,0.04,2.41,12,18,7,8,5,52.83,0,0
2019,9,2,Trasporto e magazzinaggio,1,0.04,2.41,21,26,16,25,0,52.11,0,0
2019,1,8,Servizi veterinari,1,0.04,2.41,6,10,2,0,22,67.65,0,0
2019,12,7,Finanza e assicurazione,1,0.04,2.41,9,13,5,0,14,48.58,0,0
2019,1,19,Sanità e assistenza sociale,1,0.04,2.40,6,10,2,0,22,67.65,0,0
2019,12,18,Informazione e comunicazione,1,0.04,2.39,9,13,5,0,14,48.58,0,0
2019,11,2,Trasporto e magazzinaggio,1,0.04,2.39,12,16,9,1,4,53.74,0,0
2019,12,15,Finanza e assicurazione,1,0.04,2.39,9,13,5,0,14,48.58,0,0
2019,6,17,Servizi veterinari,1,0.04,2.39,24,30,18,28,0,48.15,0,0
2019,11,2,Informazione e comunicazione,1,0.04,2.38,12,16,9,1,4,53.74,0,0
2019,2,2,Informazione e comunicazione,1,0.04,2.38,9,14,4,0,15,59.41,0,0
2019,7,12,Trasporto e magazzinaggio,1,0.04,2.37,26,32,19,31,0,51.95,0,0
2019,4,19,Trasporto e magazzinaggio,1,0.04,2.37,15,20,10,12,1,52.24,0,0
2019,3,18,Immobiliare,1,0.04,2.37,12,18,7,8,5,52.83,0,0
2019,1,2,Trasporto e magazzinaggio,1,0.04,2.37,6,10,2,0,22,67.65,0,0
2019,4,2,Informazione e comunicazione,1,0.04,2.37,15,20,10,12,1,52.24,0,0
2019,3,18,Informazione e comunicazione,1,0.04,2.37,12,18,7,8,5,52.83,0,0
2019,10,2,Trasporto e magazzinaggio,1,0.04,2.36,17,22,13,18,0,52.38,0,0
2019,1,18,Informazione e comunicazione,1,0.04,2.36,6,10,2,0,22,67.65,0,0
2019,9,18,Informazione e comunicazione,1,0.04,2.36,21,26,16,25,0,52.11,0,0
2019,5,2,Trasporto e magazzinaggio,1,0.04,2.36,14,19,10,5,2,50.68,0,0
2019,5,18,Informazione e comunicazione,1,0.04,2.35,14,19,10,5,2,50.68,0,0
2019,11,12,Trasporto e magazzinaggio,1,0.04,2.35,12,16,9,1,4,53.74,0,0
2019,6,2,Trasporto e magazzinaggio,1,0.04,2.34,24,30,18,28,0,48.15,0,0
2019,12,7,Sanità e assistenza sociale,1,0.04,2.32,9,13,5,0,14,48.58,0,0
2019,9,7,Finanza e assicurazione,1,0.04,2.32,21,26,16,25,0,52.11,0,0
2019,10,7,Istruzione,1,0.04,2.30,17,22,13,18,0,52.38,0,0
2019,6,7,Servizi veterinari,1,0.04,2.30,24,30,18,28,0,48.15,0,0
2019,9,17,Servizi veterinari,1,0.04,2.30,21,26,16,25,0,52.11,0,0
2019,10,18,Informazione e comunicazione,1,0.04,2.30,17,22,13,18,0,52.38,0,0
2019,3,2,Trasporto e magazzinaggio,1,0.04,2.29,12,18,7,8,5,52.83,0,0
2019,9,1,Finanza e assicurazione,1,0.04,2.29,21,26,16,25,0,52.11,0,0
2019,11,18,Informazione e comunicazione,1,0.04,2.28,12,16,9,1,4,53.74,0,0
2019,4,18,Informazione e comunicazione,1,0.04,2.27,15,20,10,12,1,52.24,0,0
2019,2,11,Istruzione,1,0.04,2.27,9,14,4,0,15,59.41,0,0
2019,9,7,Sanità e assistenza sociale,1,0.04,2.26,21,26,16,25,0,52.11,0,0
2019,7,12,Altri servizi,1,0.04,2.26,26,32,19,31,0,51.95,0,0
2019,4,1,Immobiliare,1,0.04,2.26,15,20,10,12,1,52.24,0,0
2019,6,8,Servizi veterinari,1,0.04,2.25,24,30,18,28,0,48.15,0,0
2019,5,7,Finanza e assicurazione,1,0.04,2.25,14,19,10,5,2,50.68,0,0
2019,8,12,Altri servizi,1,0.04,2.24,26,31,20,31,0,46.75,0,0
2019,4,2,Trasporto e magazzinaggio,1,0.04,2.24,15,20,10,12,1,52.24,0,0
2019,4,15,Finanza e assicurazione,1,0.04,2.24,15,20,10,12,1,52.24,0,0
2019,5,1,Immobiliare,1,0.04,2.24,14,19,10,5,2,50.68,0,0
2019,10,15,Finanza e assicurazione,1,0.04,2.23,17,22,13,18,0,52.38,0,0
2019,11,15,Finanza e assicurazione,1,0.04,2.22,12,16,9,1,4,53.74,0,0
2019,2,2,Trasporto e magazzinaggio,1,0.04,2.21,9,14,4,0,15,59.41,0,0
2019,11,7,Sanità e assistenza sociale,1,0.04,2.20,12,16,9,1,4,53.74,0,0
2019,7,18,Immobiliare,1,0.04,2.19,26,32,19,31,0,51.95,0,0
2019,3,11,Istruzione,1,0.04,2.18,12,18,7,8,5,52.83,0,0
2019,10,7,Sanità e assistenza sociale,1,0.04,2.18,17,22,13,18,0,52.38,0,0
2019,6,1,Servizi veterinari,1,0.04,2.18,24,30,18,28,0,48.15,0,0
2019,8,18,Immobiliare,1,0.04,2.18,26,31,20,31,0,46.75,0,0
2019,5,1,Finanza e assicurazione,1,0.04,2.17,14,19,10,5,2,50.68,0,0
2019,4,7,Finanza e assicurazione,1,0.04,2.16,15,20,10,12,1,52.24,0,0
2019,4,1,Finanza e assicurazione,1,0.04,2.16,15,20,10,12,1,52.24,0,0
2019,11,7,Finanza e assicurazione,1,0.04,2.16,12,16,9,1,4,53.74,0,0
2019,2,7,Sanità e assistenza sociale,1,0.04,2.16,9,14,4,0,15,59.41,0,0
2019,3,7,Sanità e assistenza sociale,1,0.04,2.15,12,18,7,8,5,52.83,0,0
2019,2,18,Informazione e comunicazione,1,0.04,2.15,9,14,4,0,15,59.41,0,0
2019,3,19,Sanità e assistenza sociale,1,0.04,2.15,12,18,7,8,5,52.83,0,0
2019,9,8,Servizi veterinari,1,0.03,2.14,21,26,16,25,0,52.11,0,0
2019,7,20,Informazione e comunicazione,1,0.03,2.13,26,32,19,31,0,51.95,0,0
2019,2,4,Finanza e assicurazione,1,0.03,2.13,9,14,4,0,15,59.41,0,0
2019,11,8,Servizi veterinari,1,0.03,2.13,12,16,9,1,4,53.74,0,0
2019,10,18,Immobiliare,1,0.03,2.12,17,22,13,18,0,52.38,0,0
2019,12,12,Trasporto e magazzinaggio,1,0.03,2.12,9,13,5,0,14,48.58,0,0
2019,4,19,Sanità e assistenza sociale,1,0.03,2.12,15,20,10,12,1,52.24,0,0
2019,6,4,Finanza e assicurazione,1,0.03,2.11,24,30,18,28,0,48.15,0,0
2019,2,19,Sanità e assistenza sociale,1,0.03,2.11,9,14,4,0,15,59.41,0,0
2019,11,1,Finanza e assicurazione,1,0.03,2.11,12,16,9,1,4,53.74,0,0
2019,8,20,Informazione e comunicazione,1,0.03,2.11,26,31,20,31,0,46.75,0,0
2019,5,15,Finanza e assicurazione,1,0.03,2.10,14,19,10,5,2,50.68,0,0
2019,10,12,Altri servizi,1,0.03,2.10,17,22,13,18,0,52.38,0,0
2019,1,20,Informazione e comunicazione,1,0.03,2.10,6,10,2,0,22,67.65,0,0
2019,6,12,Altri servizi,1,0.03,2.09,24,30,18,28,0,48.15,0,0
2019,1,4,Immobiliare,1,0.03,2.08,6,10,2,0,22,67.65,0,0
2019,12,11,Istruzione,1,0.03,2.08,9,13,5,0,14,48.58,0,0
2019,10,8,Servizi veterinari,1,0.03,2.08,17,22,13,18,0,52.38,0,0
2019,10,7,Finanza e assicurazione,1,0.03,2.08,17,22,13,18,0,52.38,0,0
2019,5,19,Sanità e assistenza sociale,1,0.03,2.08,14,19,10,5,2,50.68,0,0
2019,6,7,Istruzione,1,0.03,2.07,24,30,18,28,0,48.15,0,0
2019,5,7,Sanità e assistenza sociale,1,0.03,2.06,14,19,10,5,2,50.68,0,0
2019,10,1,Finanza e assicurazione,1,0.03,2.05,17,22,13,18,0,52.38,0,0
2019,8,12,Trasporto e magazzinaggio,1,0.03,2.05,26,31,20,31,0,46.75,0,0
2019,7,7,Istruzione,1,0.03,2.05,26,32,19,31,0,51.95,0,0
2019,6,18,Immobiliare,1,0.03,2.05,24,30,18,28,0,48.15,0,0
2019,9,4,Finanza e assicurazione,1,0.03,2.05,21,26,16,25,0,52.11,0,0
2019,1,19,Immobiliare,1,0.03,2.04,6,10,2,0,22,67.65,0,0
2019,12,8,Servizi veterinari,1,0.03,2.04,9,13,5,0,14,48.58,0,0
2019,12,20,Informazione e comunicazione,1,0.03,2.04,9,13,5,0,14,48.58,0,0
2019,3,8,Servizi veterinari,1,0.03,2.04,12,18,7,8,5,52.83,0,0
2019,3,20,Informazione e comunicazione,1,0.03,2.03,12,18,7,8,5,52.83,0,0
2019,2,12,Altri servizi,1,0.03,2.03,9,14,4,0,15,59.41,0,0
2019,2,8,Servizi veterinari,1,0.03,2.02,9,14,4,0,15,59.41,0,0
2019,5,18,Immobiliare,1,0.03,2.02,14,19,10,5,2,50.68,0,0
2019,9,7,Servizi veterinari,1,0.03,2.02,21,26,16,25,0,52.11,0,0
2019,10,20,Informazione e comunicazione,1,0.03,2.02,17,22,13,18,0,52.38,0,0
2019,5,20,Informazione e comunicazione,1,0.03,2.02,14,19,10,5,2,50.68,0,0
2019,6,20,Informazione e comunicazione,1,0.03,2.02,24,30,18,28,0,48.15,0,0
2019,4,18,Immobiliare,1,0.03,2.01,15,20,10,12,1,52.24,0,0
2019,9,1,Servizi veterinari,1,0.03,2.00,21,26,16,25,0,52.11,0,0
2019,9,18,Immobiliare,1,0.03,1.99,21,26,16,25,0,52.11,0,0
2019,11,11,Istruzione,1,0.03,1.99,12,16,9,1,4,53.74,0,0
2019,1,17,Servizi veterinari,1,0.03,1.98,6,10,2,0,22,67.65,0,0
2019,10,17,Servizi veterinari,1,0.03,1.98,17,22,13,18,0,52.38,0,0
2019,5,12,Trasporto e magazzinaggio,1,0.03,1.97,14,19,10,5,2,50.68,0,0
2019,8,2,Servizi veterinari,1,0.03,1.97,26,31,20,31,0,46.75,0,0
2019,4,7,Sanità e assistenza sociale,1,0.03,1.97,15,20,10,12,1,52.24,0,0
2019,5,11,Istruzione,1,0.03,1.97,14,19,10,5,2,50.68,0,0
2019,9,20,Informazione e comunicazione,1,0.03,1.97,21,26,16,25,0,52.11,0,0
2019,3,12,Altri servizi,1,0.03,1.96,12,18,7,8,5,52.83,0,0
2019,1,15,Servizi veterinari,1,0.03,1.96,6,10,2,0,22,67.65,0,0
2019,11,20,Informazione e comunicazione,1,0.03,1.95,12,16,9,1,4,53.74,0,0
2019,10,11,Istruzione,1,0.03,1.94,17,22,13,18,0,52.38,0,0
2019,4,20,Informazione e comunicazione,1,0.03,1.94,15,20,10,12,1,52.24,0,0
2019,12,1,Servizi veterinari,1,0.03,1.94,9,13,5,0,14,48.58,0,0
2019,3,12,Trasporto e magazzinaggio,1,0.03,1.93,12,18,7,8,5,52.83,0,0
2019,3,4,Finanza e assicurazione,1,0.03,1.93,12,18,7,8,5,52.83,0,0
2019,7,2,Servizi veterinari,1,0.03,1.92,26,32,19,31,0,51.95,0,0
2019,12,4,Finanza e assicurazione,1,0.03,1.91,9,13,5,0,14,48.58,0,0
2019,12,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.91,9,13,5,0,14,48.58,0,0
2019,9,7,Istruzione,1,0.03,1.90,21,26,16,25,0,52.11,0,0
2019,7,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.90,26,32,19,31,0,51.95,0,0
2019,1,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.89,6,10,2,0,22,67.65,0,0
2019,1,1,Servizi veterinari,1,0.03,1.87,6,10,2,0,22,67.65,0,0
2019,7,15,Servizi veterinari,1,0.03,1.87,26,32,19,31,0,51.95,0,0
2019,12,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.87,9,13,5,0,14,48.58,0,0
2019,11,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.86,12,16,9,1,4,53.74,0,0
2019,5,8,Servizi veterinari,1,0.03,1.86,14,19,10,5,2,50.68,0,0
2019,7,19,Immobiliare,1,0.03,1.86,26,32,19,31,0,51.95,0,0
2019,2,20,Informazione e comunicazione,1,0.03,1.85,9,14,4,0,15,59.41,0,0
2019,1,19,Istruzione,1,0.03,1.85,6,10,2,0,22,67.65,0,0
2019,9,12,Altri servizi,1,0.03,1.85,21,26,16,25,0,52.11,0,0
2019,10,4,Immobiliare,1,0.03,1.84,17,22,13,18,0,52.38,0,0
2019,4,11,Istruzione,1,0.03,1.84,15,20,10,12,1,52.24,0,0
2019,8,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.84,26,31,20,31,0,46.75,0,0
2019,1,12,Amministrazione pubblica e difesa,1,0.03,1.84,6,10,2,0,22,67.65,0,0
2019,4,8,Servizi veterinari,1,0.03,1.84,15,20,10,12,1,52.24,0,0
2019,5,7,Servizi veterinari,1,0.03,1.84,14,19,10,5,2,50.68,0,0
2019,8,19,Immobiliare,1,0.03,1.83,26,31,20,31,0,46.75,0,0
2019,10,7,Servizi veterinari,1,0.03,1.83,17,22,13,18,0,52.38,0,0
2019,11,12,Altri servizi,1,0.03,1.83,12,16,9,1,4,53.74,0,0
2019,3,1,Servizi veterinari,1,0.03,1.82,12,18,7,8,5,52.83,0,0
2019,4,12,Altri servizi,1,0.03,1.81,15,20,10,12,1,52.24,0,0
2019,5,12,Altri servizi,1,0.03,1.80,14,19,10,5,2,50.68,0,0
2019,12,4,Immobiliare,1,0.03,1.80,9,13,5,0,14,48.58,0,0
2019,8,15,Servizi veterinari,1,0.03,1.79,26,31,20,31,0,46.75,0,0
2019,10,1,Servizi veterinari,1,0.03,1.79,17,22,13,18,0,52.38,0,0
2019,10,4,Finanza e assicurazione,1,0.03,1.77,17,22,13,18,0,52.38,0,0
2019,12,7,Servizi veterinari,1,0.03,1.76,9,13,5,0,14,48.58,0,0
2019,6,2,Servizi veterinari,1,0.03,1.75,24,30,18,28,0,48.15,0,0
2019,11,1,Servizi veterinari,1,0.03,1.75,12,16,9,1,4,53.74,0,0
2019,2,12,Trasporto e magazzinaggio,1,0.03,1.73,9,14,4,0,15,59.41,0,0
2019,5,1,Servizi veterinari,1,0.03,1.73,14,19,10,5,2,50.68,0,0
2019,5,17,Servizi veterinari,1,0.03,1.73,14,19,10,5,2,50.68,0,0
2019,11,7,Servizi veterinari,1,0.03,1.73,12,16,9,1,4,53.74,0,0
2019,1,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.73,6,10,2,0,22,67.65,0,0
2019,4,7,Servizi veterinari,1,0.03,1.73,15,20,10,12,1,52.24,0,0
2019,4,1,Servizi veterinari,1,0.03,1.72,15,20,10,12,1,52.24,0,0
2019,2,4,Immobiliare,1,0.03,1.69,9,14,4,0,15,59.41,0,0
2019,3,7,Servizi veterinari,1,0.03,1.69,12,18,7,8,5,52.83,0,0
2019,2,15,Servizi veterinari,1,0.03,1.68,9,14,4,0,15,59.41,0,0
2019,2,17,Servizi veterinari,1,0.03,1.68,9,14,4,0,15,59.41,0,0
2019,3,15,Servizi veterinari,1,0.03,1.68,12,18,7,8,5,52.83,0,0
2019,11,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.68,12,16,9,1,4,53.74,0,0
2019,8,7,Istruzione,1,0.03,1.67,26,31,20,31,0,46.75,0,0
2019,9,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.66,21,26,16,25,0,52.11,0,0
2019,4,4,Finanza e assicurazione,1,0.03,1.65,15,20,10,12,1,52.24,0,0
2019,1,2,Servizi veterinari,1,0.03,1.64,6,10,2,0,22,67.65,0,0
2019,8,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.64,26,31,20,31,0,46.75,0,0
2019,11,19,Istruzione,1,0.03,1.64,12,16,9,1,4,53.74,0,0
2019,12,17,Servizi veterinari,1,0.03,1.64,9,13,5,0,14,48.58,0,0
2019,12,15,Servizi veterinari,1,0.03,1.64,9,13,5,0,14,48.58,0,0
2019,6,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.62,24,30,18,28,0,48.15,0,0
2019,3,19,Istruzione,1,0.03,1.62,12,18,7,8,5,52.83,0,0
2019,6,19,Immobiliare,1,0.03,1.62,24,30,18,28,0,48.15,0,0
2019,1,7,Servizi veterinari,1,0.03,1.62,6,10,2,0,22,67.65,0,0
2019,2,19,Istruzione,1,0.03,1.62,9,14,4,0,15,59.41,0,0
2019,12,19,Immobiliare,1,0.03,1.62,9,13,5,0,14,48.58,0,0
2019,2,1,Servizi veterinari,1,0.03,1.62,9,14,4,0,15,59.41,0,0
2019,2,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.62,9,14,4,0,15,59.41,0,0
2019,3,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.61,12,18,7,8,5,52.83,0,0
2019,5,4,Finanza e assicurazione,1,0.03,1.61,14,19,10,5,2,50.68,0,0
2019,11,4,Finanza e assicurazione,1,0.03,1.61,12,16,9,1,4,53.74,0,0
2019,12,19,Istruzione,1,0.03,1.61,9,13,5,0,14,48.58,0,0
2019,3,17,Servizi veterinari,1,0.03,1.60,12,18,7,8,5,52.83,0,0
2019,7,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.60,26,32,19,31,0,51.95,0,0
2019,2,19,Immobiliare,1,0.03,1.60,9,14,4,0,15,59.41,0,0
2019,4,12,Trasporto e magazzinaggio,1,0.03,1.60,15,20,10,12,1,52.24,0,0
2019,9,15,Servizi veterinari,1,0.03,1.60,21,26,16,25,0,52.11,0,0
2019,10,12,"Attività professionali, scientifiche e tecniche",1,0.03,1.59,17,22,13,18,0,52.38,0,0
2019,10,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.59,17,22,13,18,0,52.38,0,0
2019,6,11,Istruzione,1,0.03,1.59,24,30,18,28,0,48.15,0,0
2019,11,15,Servizi veterinari,1,0.03,1.58,12,16,9,1,4,53.74,0,0
2019,2,7,Servizi veterinari,1,0.03,1.58,9,14,4,0,15,59.41,0,0
2019,12,2,Servizi veterinari,1,0.03,1.58,9,13,5,0,14,48.58,0,0
2019,11,4,Immobiliare,1,0.03,1.57,12,16,9,1,4,53.74,0,0
2019,1,19,Finanza e assicurazione,1,0.03,1.57,6,10,2,0,22,67.65,0,0
2019,5,4,Immobiliare,1,0.03,1.57,14,19,10,5,2,50.68,0,0
2019,1,2,Istruzione,1,0.03,1.57,6,10,2,0,22,67.65,0,0
2019,3,18,"Attività professionali, scientifiche e tecniche",1,0.03,1.57,12,18,7,8,5,52.83,0,0
2019,9,2,Servizi veterinari,1,0.03,1.56,21,26,16,25,0,52.11,0,0
2019,2,12,Amministrazione pubblica e difesa,1,0.03,1.55,9,14,4,0,15,59.41,0,0
2019,9,11,Istruzione,1,0.03,1.55,21,26,16,25,0,52.11,0,0
2019,11,17,Servizi veterinari,1,0.03,1.54,12,16,9,1,4,53.74,0,0
2019,3,4,Immobiliare,1,0.03,1.54,12,18,7,8,5,52.83,0,0
2019,2,18,"Attività professionali, scientifiche e tecniche",1,0.02,1.53,9,14,4,0,15,59.41,0,0
2019,6,15,Servizi veterinari,1,0.02,1.53,24,30,18,28,0,48.15,0,0
2019,9,18,"Attività professionali, scientifiche e tecniche",1,0.02,1.53,21,26,16,25,0,52.11,0,0
2019,6,18,"Attività professionali, scientifiche e tecniche",1,0.02,1.52,24,30,18,28,0,48.15,0,0
2019,3,2,Servizi veterinari,1,0.02,1.52,12,18,7,8,5,52.83,0,0
2019,5,19,Istruzione,1,0.02,1.52,14,19,10,5,2,50.68,0,0
2019,9,12,Trasporto e magazzinaggio,1,0.02,1.52,21,26,16,25,0,52.11,0,0
2019,10,19,Istruzione,1,0.02,1.49,17,22,13,18,0,52.38,0,0
2019,11,2,Servizi veterinari,1,0.02,1.49,12,16,9,1,4,53.74,0,0
2019,7,19,Finanza e assicurazione,1,0.02,1.49,26,32,19,31,0,51.95,0,0
2019,3,19,Immobiliare,1,0.02,1.48,12,18,7,8,5,52.83,0,0
2019,4,15,Servizi veterinari,1,0.02,1.48,15,20,10,12,1,52.24,0,0
2019,10,2,Servizi veterinari,1,0.02,1.48,17,22,13,18,0,52.38,0,0
2019,3,12,Amministrazione pubblica e difesa,1,0.02,1.47,12,18,7,8,5,52.83,0,0
2019,8,12,Informazione e comunicazione,1,0.02,1.47,26,31,20,31,0,46.75,0,0
2019,7,12,Informazione e comunicazione,1,0.02,1.47,26,32,19,31,0,51.95,0,0
2019,5,18,"Attività professionali, scientifiche e tecniche",1,0.02,1.47,14,19,10,5,2,50.68,0,0
2019,4,4,Immobiliare,1,0.02,1.46,15,20,10,12,1,52.24,0,0
2019,5,12,"Attività professionali, scientifiche e tecniche",1,0.02,1.46,14,19,10,5,2,50.68,0,0
2019,11,19,Immobiliare,1,0.02,1.46,12,16,9,1,4,53.74,0,0
2019,10,15,Servizi veterinari,1,0.02,1.46,17,22,13,18,0,52.38,0,0
2019,9,19,Immobiliare,1,0.02,1.46,21,26,16,25,0,52.11,0,0
2019,7,11,Istruzione,1,0.02,1.46,26,32,19,31,0,51.95,0,0
2019,2,2,Servizi veterinari,1,0.02,1.45,9,14,4,0,15,59.41,0,0
2019,12,12,Amministrazione pubblica e difesa,1,0.02,1.45,9,13,5,0,14,48.58,0,0
2019,5,2,Servizi veterinari,1,0.02,1.45,14,19,10,5,2,50.68,0,0
2019,4,17,Servizi veterinari,1,0.02,1.44,15,20,10,12,1,52.24,0,0
2019,4,2,Servizi veterinari,1,0.02,1.43,15,20,10,12,1,52.24,0,0
2019,4,18,"Attività professionali, scientifiche e tecniche",1,0.02,1.43,15,20,10,12,1,52.24,0,0
2019,4,12,"Attività professionali, scientifiche e tecniche",1,0.02,1.42,15,20,10,12,1,52.24,0,0
2019,1,12,Informazione e comunicazione,1,0.02,1.42,6,10,2,0,22,67.65,0,0
2019,2,2,Istruzione,1,0.02,1.39,9,14,4,0,15,59.41,0,0
2019,8,19,Finanza e assicurazione,1,0.02,1.38,26,31,20,31,0,46.75,0,0
2019,7,19,Istruzione,1,0.02,1.38,26,32,19,31,0,51.95,0,0
2019,4,19,Istruzione,1,0.02,1.38,15,20,10,12,1,52.24,0,0
2019,6,12,Informazione e comunicazione,1,0.02,1.37,24,30,18,28,0,48.15,0,0
2019,12,20,Immobiliare,1,0.02,1.37,9,13,5,0,14,48.58,0,0
2019,10,19,Immobiliare,1,0.02,1.36,17,22,13,18,0,52.38,0,0
2019,6,19,Istruzione,1,0.02,1.36,24,30,18,28,0,48.15,0,0
2019,5,15,Servizi veterinari,1,0.02,1.36,14,19,10,5,2,50.68,0,0
2019,5,19,Immobiliare,1,0.02,1.35,14,19,10,5,2,50.68,0,0
2019,12,2,Istruzione,1,0.02,1.35,9,13,5,0,14,48.58,0,0
2019,1,20,Immobiliare,1,0.02,1.35,6,10,2,0,22,67.65,0,0
2019,12,12,Informazione e comunicazione,1,0.02,1.34,9,13,5,0,14,48.58,0,0
2019,11,12,Amministrazione pubblica e difesa,1,0.02,1.34,12,16,9,1,4,53.74,0,0
2019,3,12,Informazione e comunicazione,1,0.02,1.33,12,18,7,8,5,52.83,0,0
2019,4,19,Immobiliare,1,0.02,1.32,15,20,10,12,1,52.24,0,0
2019,9,19,Istruzione,1,0.02,1.32,21,26,16,25,0,52.11,0,0
2019,3,2,Istruzione,1,0.02,1.32,12,18,7,8,5,52.83,0,0
2019,5,12,Amministrazione pubblica e difesa,1,0.02,1.32,14,19,10,5,2,50.68,0,0
2019,5,12,Informazione e comunicazione,1,0.02,1.30,14,19,10,5,2,50.68,0,0
2019,10,12,Informazione e comunicazione,1,0.02,1.29,17,22,13,18,0,52.38,0,0
2019,9,12,Informazione e comunicazione,1,0.02,1.29,21,26,16,25,0,52.11,0,0
